hh_id,weight,cms_zone,survey_mode,vehicle_num,vehicle_id,year,home_park,home_park_amount_day,home_park_amount_month,home_park_amount_week,home_park_amount_year
19375963,93.9924,Middle Queens,1,1,19375963101,2014,1,,,,
19670834,3259.62065,Middle Queens,1,2,19670834102,2000,995,,,,
19670834,3259.62065,Middle Queens,1,1,19670834101,2018,4,,,0.1,
19862233,1698.9341,Middle Queens,1,1,19862233101,2017,1,,,,
19148553,226.11766,Middle Queens,1,1,19148553101,2016,2,,,,
19840424,1226.39207,Middle Queens,1,1,19840424101,2012,5,,190,,
19960842,1378.08374,Middle Queens,1,1,19960842101,2009,995,,,,
19444386,617.8615,Middle Queens,1,3,19444386103,2016,995,,,,
19444386,617.8615,Middle Queens,1,2,19444386102,2018,995,,,,
19444386,617.8615,Middle Queens,1,1,19444386101,2010,2,,,,
19003280,91.8876,Middle Queens,1,2,19003280102,2014,995,,,,
19003280,91.8876,Middle Queens,1,1,19003280101,2006,2,,,,
19481816,977.05301,Middle Queens,1,2,19481816102,2018,995,,,,
19481816,977.05301,Middle Queens,1,1,19481816101,2014,1,,,,
19481442,98.5821,Middle Queens,1,2,19481442102,2017,995,,,,
19481442,98.5821,Middle Queens,1,1,19481442101,2002,1,,,,
19991515,93.93608,Middle Queens,1,2,19991515102,2007,995,,,,
19991515,93.93608,Middle Queens,1,1,19991515101,2018,3,,,,
19076837,93.8309,Middle Queens,1,1,19076837101,2016,1,,,,
19915476,93.81911,Middle Queens,1,2,19915476102,2014,995,,,,
19915476,93.81911,Middle Queens,1,1,19915476101,2016,2,,,,
19082987,94.5367,Middle Queens,1,2,19082987102,2014,2,,,,
19082987,94.5367,Middle Queens,1,1,19082987101,2006,995,,,,
19288308,6859.49115,Middle Queens,1,3,19288308103,2016,995,,,,
19288308,6859.49115,Middle Queens,1,2,19288308102,2015,995,,,,
19288308,6859.49115,Middle Queens,1,1,19288308101,2013,1,,,,
19265376,5981.8439,Middle Queens,1,2,19265376102,2017,995,,,,
19265376,5981.8439,Middle Queens,1,1,19265376101,1999,2,,,,
19482690,94.42384,Middle Queens,1,1,19482690101,2006,1,,,,
19455768,553.67936,Middle Queens,1,1,19455768101,2017,2,,,,
19546747,1753.31756,Middle Queens,1,1,19546747101,2017,1,,,,
19419327,95.20418,Middle Queens,1,2,19419327102,2002,995,,,,
19419327,95.20418,Middle Queens,1,1,19419327101,2003,4,,35,,
19564059,94.67843,Middle Queens,1,1,19564059101,2014,4,,125,,
19370993,1338.29099,Middle Queens,1,1,19370993101,2005,1,,,,
19438810,497.07497,Middle Queens,1,1,19438810101,2018,1,,,,
19874369,93.86771,Middle Queens,1,1,19874369101,2017,1,,,,
19558634,94.41898,Middle Queens,1,2,19558634102,2014,2,,,,
19558634,94.41898,Middle Queens,1,1,19558634101,2007,995,,,,
19638212,1582.4527,Middle Queens,1,2,19638212102,2018,995,,,,
19638212,1582.4527,Middle Queens,1,1,19638212101,2015,5,,200,,
19309174,94.36696,Middle Queens,1,1,19309174101,2012,1,,,,
19505672,87.54815,Middle Queens,1,3,19505672103,2016,995,,,,
19505672,87.54815,Middle Queens,1,2,19505672102,2017,995,,,,
19505672,87.54815,Middle Queens,1,1,19505672101,2017,4,,,,
19411070,162.82214,Middle Queens,1,1,19411070101,2014,1,,,,
19336337,93.8309,Middle Queens,1,1,19336337101,2002,1,,,,
19786586,14401.54435,Middle Queens,1,4,19786586104,1997,995,,,,
19786586,14401.54435,Middle Queens,1,3,19786586103,2017,995,,,,
19786586,14401.54435,Middle Queens,1,2,19786586102,2016,2,,,,
19786586,14401.54435,Middle Queens,1,1,19786586101,2013,995,,,,
19338993,1061.01433,Middle Queens,1,2,19338993102,2007,1,,,,
19338993,1061.01433,Middle Queens,1,1,19338993101,2005,995,,,,
19009609,98.22468,Middle Queens,1,1,19009609101,2009,2,,,,
19790687,345.40438,Middle Queens,1,1,19790687101,2007,1,,,,
19407941,137.70586,Middle Queens,1,2,19407941102,2007,995,,,,
19407941,137.70586,Middle Queens,1,1,19407941101,2010,995,,,,
19508420,197.7071,Middle Queens,1,1,19508420101,2003,995,,,,
19264852,362.91586,Middle Queens,1,1,19264852101,2011,4,,,,
19458342,4279.27175,Middle Queens,1,1,19458342101,2018,4,,175,,
19694449,93.81911,Middle Queens,1,3,19694449103,2015,995,,,,
19694449,93.81911,Middle Queens,1,2,19694449102,2006,995,,,,
19694449,93.81911,Middle Queens,1,1,19694449101,2012,2,,,,
19366526,875.0598,Middle Queens,1,1,19366526101,2019,1,,,,
19932614,1463.24811,Middle Queens,1,1,19932614101,2018,1,,,,
19713465,7892.95791,Middle Queens,1,2,19713465102,2009,2,,,,
19713465,7892.95791,Middle Queens,1,1,19713465101,1994,995,,,,
19293705,486.21892,Middle Queens,1,2,19293705102,2011,995,,,,
19293705,486.21892,Middle Queens,1,1,19293705101,2006,995,,,,
19039178,747.99863,Middle Queens,1,1,19039178101,1994,2,,,,
19508757,95.50419,Middle Queens,1,1,19508757101,2017,4,,285.94,,
19875093,179.44809,Middle Queens,1,1,19875093101,2004,1,,,,
19573082,213.62265,Middle Queens,1,1,19573082101,2000,5,,,,
19278873,411.04785,Middle Queens,1,1,19278873101,2006,2,,,,
19514482,94.4679,Middle Queens,1,2,19514482102,2019,995,,,,
19514482,94.4679,Middle Queens,1,1,19514482101,2008,995,,,,
19660834,3308.13681,Middle Queens,1,1,19660834101,2019,1,,,,
19897197,92.38792,Middle Queens,1,1,19897197101,2019,995,,,,
19913836,500.49096,Middle Queens,1,1,19913836101,2015,5,,315,,
19634354,94.69032,Middle Queens,1,1,19634354101,2019,2,,,,
19149438,488.58059,Middle Queens,1,2,19149438102,2016,995,,,,
19149438,488.58059,Middle Queens,1,1,19149438101,1996,995,,,,
19729871,766.1424,Middle Queens,1,1,19729871101,2017,3,,,,
19536044,91.89914,Middle Queens,1,2,19536044102,2005,995,,,,
19536044,91.89914,Middle Queens,1,1,19536044101,2015,1,,,,
19597738,401.92168,Middle Queens,1,1,19597738101,2018,4,,,,
19895682,214.35928,Middle Queens,1,1,19895682101,2016,995,,,,
19524193,533.52762,Middle Queens,1,1,19524193101,2014,995,,,,
19343548,94.5367,Middle Queens,1,2,19343548102,2019,2,,,,
19343548,94.5367,Middle Queens,1,1,19343548101,2016,995,,,,
19521059,92.41971,Middle Queens,1,1,19521059101,2002,1,,,,
19654777,93.92429,Middle Queens,1,1,19654777101,2010,3,,,,
19233998,93.8309,Middle Queens,1,1,19233998101,1995,4,,209,,
19667761,94.5367,Middle Queens,1,1,19667761101,2011,1,,,,
19898607,94.4679,Middle Queens,1,1,19898607101,2009,4,,,,
19973780,8026.16777,Middle Queens,1,1,19973780101,2010,5,,275,,
19310817,1925.03676,Middle Queens,1,1,19310817101,2011,1,,,,
19054258,436.14895,Middle Queens,1,1,19054258101,2003,1,,,,
19246994,15407.23416,Middle Queens,1,2,19246994102,2005,995,,,,
19246994,15407.23416,Middle Queens,1,1,19246994101,2002,2,,,,
19656665,100.46296,Northern Bronx,1,1,19656665101,2006,1,,,,
19613537,409.5316,Northern Bronx,1,1,19613537101,2015,1,,,,
19253405,99.78805,Northern Bronx,1,1,19253405101,2012,1,,,,
19099261,100.64176,Northern Bronx,1,1,19099261101,2008,2,,,,
19020188,98.61327,Northern Bronx,1,2,19020188102,2017,995,,,,
19020188,98.61327,Northern Bronx,1,1,19020188101,2007,1,,,,
19901994,712.19043,Northern Bronx,1,1,19901994101,2007,5,,76.5,,
19000235,1822.20735,Northern Bronx,1,2,19000235102,2001,995,,,,
19000235,1822.20735,Northern Bronx,1,1,19000235101,2014,2,,,,
19857982,251.82021,Northern Bronx,1,1,19857982101,2016,1,,,,
19787516,98.61697,Northern Bronx,1,1,19787516101,2002,4,,200,,
19602468,31147.63182,Northern Bronx,1,2,19602468102,2010,995,,,,
19602468,31147.63182,Northern Bronx,1,1,19602468101,2016,4,,78,,
19214407,282.69018,Northern Bronx,1,1,19214407101,2008,5,,80,,
19759230,105.17154,Northern Bronx,1,3,19759230103,2017,1,,,,
19759230,105.17154,Northern Bronx,1,2,19759230102,2017,995,,,,
19759230,105.17154,Northern Bronx,1,1,19759230101,2017,995,,,,
19250060,98.57545,Northern Bronx,1,2,19250060102,1994,995,,,,
19250060,98.57545,Northern Bronx,1,1,19250060101,2016,995,,,,
19090483,1734.89155,Northern Bronx,1,1,19090483101,2017,995,,,,
19930154,1722.38158,Northern Bronx,1,2,19930154102,2011,995,,,,
19930154,1722.38158,Northern Bronx,1,1,19930154101,2009,2,,,,
19767331,428.40485,Northern Bronx,1,1,19767331101,2013,1,,,,
19335534,120.80467,Northern Bronx,1,1,19335534101,2012,4,,105,,
19816227,98.61327,Northern Bronx,1,1,19816227101,2019,2,,,,
19493146,98.61657,Northern Bronx,1,1,19493146101,2017,1,,,,
19908014,404.33573,Northern Bronx,1,1,19908014101,2015,1,,,,
19137971,424.23148,Northern Bronx,1,1,19137971101,2018,995,,,,
19161099,98.61588,Northern Bronx,1,1,19161099101,2018,1,,,,
19414425,492.93797,Northern Bronx,1,1,19414425101,2009,4,,125,,
19859384,179.11306,Northern Bronx,1,1,19859384101,2018,995,,,,
19636527,144.37334,Northern Bronx,1,1,19636527101,2019,1,,,,
19664433,98.61628,Northern Bronx,1,1,19664433101,2018,1,,,,
19598463,98.62056,Northern Bronx,1,2,19598463102,2017,2,,,,
19598463,98.62056,Northern Bronx,1,1,19598463101,2014,995,,,,
19454802,98.61858,Northern Bronx,1,2,19454802102,2015,995,,,,
19454802,98.61858,Northern Bronx,1,1,19454802101,2014,2,,,,
19350683,98.61588,Northern Bronx,1,1,19350683101,2012,4,,125,,
19547173,98.57715,Northern Bronx,1,3,19547173103,2009,995,,,,
19547173,98.57715,Northern Bronx,1,2,19547173102,2019,2,,,,
19547173,98.57715,Northern Bronx,1,1,19547173101,2003,995,,,,
19074470,13116.90122,Northern Bronx,1,3,19074470103,2017,995,,,,
19074470,13116.90122,Northern Bronx,1,2,19074470102,2019,995,,,,
19074470,13116.90122,Northern Bronx,1,1,19074470101,2017,1,,,,
19999683,101.10894,Northern Bronx,1,1,19999683101,2018,995,,,,
19600563,107.74418,Northern Bronx,1,1,19600563101,2014,2,,,,
19121408,101.7095,Northern Bronx,1,1,19121408101,2016,1,,,,
19604322,90.29408,Northern Bronx,1,1,19604322101,2012,4,,1.89,,
19508764,105.15919,Northern Bronx,1,1,19508764101,2016,995,,,,
19361632,98.61697,Northern Bronx,1,1,19361632101,2015,2,,,,
19829907,98.61523,Northern Bronx,1,1,19829907101,1997,1,,,,
19590992,14018.12199,Northern Bronx,1,1,19590992101,2010,2,,,,
19700462,98.63017,Northern Bronx,1,1,19700462101,2013,4,,80,,
19781530,98.61262,Northern Bronx,1,2,19781530102,2017,1,,,,
19781530,98.61262,Northern Bronx,1,1,19781530101,2008,995,,,,
19769819,1796.54303,Northern Bronx,1,2,19769819102,1999,995,,,,
19769819,1796.54303,Northern Bronx,1,1,19769819101,2000,1,,,,
19536304,90.28552,Northern Bronx,1,1,19536304101,2014,1,,,,
19881834,98.61368,Northern Bronx,1,1,19881834101,2015,1,,,,
19810552,105.1616,Northern Bronx,1,1,19810552101,2007,995,,,,
19181598,98.5918,Northern Bronx,1,1,19181598101,2007,1,,,,
19233737,103.2097,Northern Bronx,1,1,19233737101,2015,1,,,,
19749623,747.75063,Northern Bronx,1,1,19749623101,2018,995,,,,
19071302,2579.62324,Northern Bronx,1,3,19071302103,2005,995,,,,
19071302,2579.62324,Northern Bronx,1,2,19071302102,2000,995,,,,
19071302,2579.62324,Northern Bronx,1,1,19071302101,2000,4,,125,,
19626012,99.67595,Northern Bronx,1,2,19626012102,2018,995,,,,
19626012,99.67595,Northern Bronx,1,1,19626012101,2008,2,,,,
19523849,91.62302,Northern Bronx,1,1,19523849101,2019,1,,,,
19591305,353.24505,Northern Bronx,1,1,19591305101,2018,1,,,,
19776381,1520.66093,Northern Bronx,1,1,19776381101,2008,2,,,,
19406748,156.77729,Northern Bronx,1,1,19406748101,2018,1,,,,
19889977,98.62125,Northern Bronx,1,1,19889977101,2013,1,,,,
19985052,110.01275,Northern Bronx,1,1,19985052101,2016,995,,,,
19955255,1744.63447,Northern Bronx,1,2,19955255102,2019,2,,,,
19955255,1744.63447,Northern Bronx,1,1,19955255101,1998,995,,,,
19053336,100.99724,Northern Bronx,1,1,19053336101,2018,995,,,,
19435817,98.62217,Northern Bronx,1,1,19435817101,2009,3,,,,
19629008,902.72266,Northern Bronx,1,1,19629008101,2012,4,,,,
19119264,3602.03517,Northern Bronx,1,1,19119264101,2012,995,,,,
19917434,1460.6185,Northern Bronx,1,1,19917434101,1999,995,,,,
19284474,98.57979,Northern Bronx,1,2,19284474102,2018,4,,,,700
19284474,98.57979,Northern Bronx,1,1,19284474101,2019,995,,,,
19029047,169.96013,Northern Bronx,1,2,19029047102,2013,995,,,,
19029047,169.96013,Northern Bronx,1,1,19029047101,2003,995,,,,
19336204,98.62084,Northern Bronx,1,1,19336204101,2016,4,,18,,
19411674,207.85423,Northern Bronx,1,1,19411674101,2007,4,,,,155
19692573,98.61755,Northern Bronx,1,3,19692573103,2017,995,,,,
19692573,98.61755,Northern Bronx,1,2,19692573102,2018,995,,,,
19692573,98.61755,Northern Bronx,1,1,19692573101,2014,2,,,,
19378660,131.17382,Northern Bronx,1,1,19378660101,2016,4,,240,,
19748331,271.26053,Northern Bronx,1,1,19748331101,2017,1,,,,
19884109,101.11746,Northern Bronx,1,1,19884109101,2015,4,,185,,
19414102,5151.47095,Northern Bronx,1,2,19414102102,2008,995,,,,
19414102,5151.47095,Northern Bronx,1,1,19414102101,2014,1,,,,
19378624,98.61482,Northern Bronx,1,1,19378624101,2017,995,,,,
19836872,443.99778,Northern Bronx,1,2,19836872102,2018,995,,,,
19836872,443.99778,Northern Bronx,1,1,19836872101,2016,4,,,,
19012428,98.61897,Northern Bronx,1,1,19012428101,2018,2,,,,
19738275,135.55127,Northern Bronx,1,1,19738275101,2018,995,,,,
19608232,116.40104,Northern Bronx,1,2,19608232102,2014,995,,,,
19608232,116.40104,Northern Bronx,1,1,19608232101,2016,3,,,,
19611103,105.17081,Northern Bronx,1,1,19611103101,2016,2,,,,
19706389,101.87998,Northern Bronx,1,1,19706389101,2018,1,,,,
19047305,98.61568,Northern Bronx,1,2,19047305102,2012,995,,,,
19047305,98.61568,Northern Bronx,1,1,19047305101,2005,995,,,,
19316107,98.61299,Northern Bronx,1,1,19316107101,2014,1,,,,
19979008,98.5814,Northern Bronx,1,1,19979008101,2016,1,,,,
19415880,98.59339,Northern Bronx,1,1,19415880101,2016,995,,,,
19444075,90.30009,Northern Bronx,1,1,19444075101,2016,1,,,,
19163225,16187.14354,Northern Bronx,1,1,19163225101,2007,995,,,,
19051879,595.11157,Northern Bronx,1,2,19051879102,2017,1,,,,
19051879,595.11157,Northern Bronx,1,1,19051879101,2018,995,,,,
19136605,1882.84548,Northern Bronx,1,2,19136605102,2018,995,,,,
19136605,1882.84548,Northern Bronx,1,1,19136605101,2019,2,,,,
19426685,90.30009,Northern Bronx,1,1,19426685101,2014,1,,,,
19446470,976.79569,Northern Bronx,1,2,19446470102,2019,995,,,,
19446470,976.79569,Northern Bronx,1,1,19446470101,2016,1,,,,
19653341,159.4463,Northern Bronx,1,1,19653341101,2018,4,,60,,
19156346,98.61592,Northern Bronx,1,1,19156346101,2004,1,,,,
19997254,203.50044,Northern Bronx,1,1,19997254101,2005,1,,,,
19840270,293.82592,Northern Bronx,1,2,19840270102,2014,995,,,,
19840270,293.82592,Northern Bronx,1,1,19840270101,2009,2,,,,
19584645,1734.88599,Northern Bronx,1,2,19584645102,2018,4,,,,
19584645,1734.88599,Northern Bronx,1,1,19584645101,2008,995,,,,
19088458,297.82121,Northern Bronx,1,2,19088458102,2013,995,,,,
19088458,297.82121,Northern Bronx,1,1,19088458101,2018,2,,,,
19852932,5584.28081,Northern Bronx,1,3,19852932103,2001,995,,,,
19852932,5584.28081,Northern Bronx,1,2,19852932102,2003,2,,,,
19852932,5584.28081,Northern Bronx,1,1,19852932101,2006,995,,,,
19649224,142.59283,Northern Bronx,1,1,19649224101,2017,4,,,,
19857703,105.15774,Northern Bronx,1,1,19857703101,2017,995,,,,
19137966,100.12971,Northern Bronx,1,1,19137966101,2018,995,,,,
19746218,170.13737,Northern Bronx,1,1,19746218101,2012,1,,,,
19310795,98.62296,Northern Bronx,1,1,19310795101,2017,4,,200,,
19975860,98.61222,Northern Bronx,1,1,19975860101,2010,1,,,,
19970903,1885.39271,Northern Bronx,1,1,19970903101,2009,1,,,,
19613969,98.58006,Northern Bronx,1,1,19613969101,2007,995,,,,
19782944,98.59376,Northern Bronx,1,1,19782944101,2017,995,,,,
19383481,324.21451,Northern Bronx,1,1,19383481101,2004,995,,,,
19352952,100.7188,Northern Bronx,1,1,19352952101,2017,1,,,,
19732988,103.5924,Northern Bronx,1,1,19732988101,2019,1,,,,
19296941,98.61523,Northern Bronx,1,1,19296941101,2016,1,,,,
19288331,158.1957,Northern Bronx,1,1,19288331101,2008,995,,,,
19724749,98.57805,Northern Bronx,1,1,19724749101,2013,4,,76.5,,
19662810,101.7095,Northern Bronx,1,1,19662810101,2006,1,,,,
19817539,107.72064,Northern Bronx,1,1,19817539101,2011,5,,77,,
19408238,98.61628,Northern Bronx,1,1,19408238101,2014,1,,,,
19572118,98.61551,Northern Bronx,1,1,19572118101,2001,5,,100,,
19134897,1898.17244,Northern Bronx,1,1,19134897101,2017,1,,,,
19833702,105.15518,Northern Bronx,1,1,19833702101,2013,995,,,,
19278932,2198.93373,Northern Bronx,1,1,19278932101,2013,995,,,,
19033517,147.21827,Northern Bronx,1,3,19033517103,2004,995,,,,
19033517,147.21827,Northern Bronx,1,2,19033517102,2015,995,,,,
19033517,147.21827,Northern Bronx,1,1,19033517101,2006,1,,,,
19060375,387.89011,Northern Bronx,1,2,19060375102,2004,995,,,,
19060375,387.89011,Northern Bronx,1,1,19060375101,2011,3,,,,
19945256,98.61657,Northern Bronx,1,1,19945256101,2013,1,,,,
19052239,98.61258,Northern Bronx,1,1,19052239101,2018,4,,76,,
19237128,98.62988,Northern Bronx,1,2,19237128102,2014,995,,,,
19237128,98.62988,Northern Bronx,1,1,19237128101,2006,2,,,,
19408766,111.45536,Northern Bronx,1,1,19408766101,2017,4,,150,,
19054390,660.87902,Northern Bronx,1,1,19054390101,2016,995,,,,
19328348,13759.66492,Northern Bronx,1,1,19328348101,2013,1,,,,
19897074,1726.78958,Northern Bronx,1,1,19897074101,2007,1,,,,
19445983,141.94376,Northern Bronx,1,1,19445983101,1996,995,,,,
19263433,98.61697,Northern Bronx,1,1,19263433101,2010,2,,,,
19443811,90.29776,Northern Bronx,1,1,19443811101,2003,4,,,,
19281197,100.57355,Northern Bronx,1,1,19281197101,2012,2,,,,
19922191,91.56165,Northern Bronx,1,1,19922191101,2012,4,,101,,
19275846,212.90015,Northern Bronx,1,2,19275846102,2009,995,,,,
19275846,212.90015,Northern Bronx,1,1,19275846101,2011,1,,,,
19349427,98.6219,Northern Bronx,1,1,19349427101,2011,4,,165,,
19631007,1842.09316,Northern Bronx,1,1,19631007101,2009,4,,75,,
19109896,98.61697,Northern Bronx,1,1,19109896101,2006,995,,,,
19659610,113.99837,Northern Bronx,1,1,19659610101,2014,1,,,,
19345002,1784.48146,Northern Bronx,1,1,19345002101,2015,995,,,,
19472071,99.05293,Northern Bronx,1,1,19472071101,2005,1,,,,
19347199,1482.06047,Northern Bronx,1,2,19347199102,2000,2,,,,
19347199,1482.06047,Northern Bronx,1,1,19347199101,2000,995,,,,
19038529,98.58343,Northern Bronx,1,1,19038529101,2018,4,,100,,
19594620,98.61796,Northern Bronx,1,1,19594620101,2016,1,,,,
19004226,114.90737,Northern Bronx,1,2,19004226102,2002,1,,,,
19004226,114.90737,Northern Bronx,1,1,19004226101,2005,995,,,,
19236069,98.62084,Northern Bronx,1,1,19236069101,2018,995,,,,
19164511,3305.53298,Northern Bronx,1,1,19164511101,2016,995,,,,
19828815,727.52498,Northern Bronx,1,2,19828815102,2019,995,,,,
19828815,727.52498,Northern Bronx,1,1,19828815101,2008,2,,,,
19160093,98.61592,Northern Bronx,1,1,19160093101,2007,1,,,,
19388917,155.18363,Northern Bronx,1,1,19388917101,2006,995,,,,
19234596,98.61727,Northern Bronx,1,2,19234596102,2018,995,,,,
19234596,98.61727,Northern Bronx,1,1,19234596101,2010,1,,,,
19112354,98.61467,Northern Bronx,1,1,19112354101,2012,4,,,,
19905210,98.63057,Northern Bronx,1,1,19905210101,2000,995,,,,
19258656,90.29783,Northern Bronx,1,2,19258656102,2014,995,,,,
19258656,90.29783,Northern Bronx,1,1,19258656101,2015,2,,,,
19736613,206.70125,Northern Bronx,1,2,19736613102,2018,995,,,,
19736613,206.70125,Northern Bronx,1,1,19736613101,2018,1,,,,
19413685,1854.38282,Northern Bronx,1,1,19413685101,2005,1,,,,
19746450,1446.10389,Northern Bronx,1,1,19746450101,2012,2,,,,
19937584,98.61588,Northern Bronx,1,1,19937584101,2018,2,,,,
19277005,165.0402,Northern Bronx,1,1,19277005101,2015,995,,,,
19415943,98.64843,Northern Bronx,1,1,19415943101,2016,995,,,,
19372477,242.34057,Northern Bronx,1,1,19372477101,2016,4,,200,,
19576055,90.2972,Northern Bronx,1,2,19576055102,2009,995,,,,
19576055,90.2972,Northern Bronx,1,1,19576055101,2019,995,,,,
19007650,297.27196,Northern Bronx,1,2,19007650102,2005,1,,,,
19007650,297.27196,Northern Bronx,1,1,19007650101,2008,995,,,,
19692555,20667.48234,Northern Bronx,1,2,19692555102,2017,995,,,,
19692555,20667.48234,Northern Bronx,1,1,19692555101,2011,4,,140,,
19164984,353.77498,Northern Bronx,1,1,19164984101,2009,1,,,,
19045772,125.1221,Northern Manhattan,1,1,19045772101,2016,995,,,,
19166794,534.46838,Northern Manhattan,1,1,19166794101,2018,1,,,,
19953546,424.11583,Northern Manhattan,1,1,19953546101,2014,995,,,,
19880544,281.53048,Northern Manhattan,1,1,19880544101,2005,5,,325,,
19154945,237.79031,Northern Manhattan,1,1,19154945101,2002,1,,,,
19311962,660.78869,Northern Manhattan,1,1,19311962101,2016,995,,,,
19230324,370.14464,Northern Manhattan,1,1,19230324101,2006,5,,455,,
19999669,419.78051,Northern Manhattan,1,1,19999669101,2012,1,,,,
19808965,521.7029,Northern Manhattan,1,1,19808965101,2018,5,,350,,
19232032,224.27126,Northern Manhattan,1,1,19232032101,2016,4,,,,
19365135,1933.90505,Northern Manhattan,1,1,19365135101,2008,5,,263,,
19024723,35328.33643,Northern Manhattan,1,1,19024723101,2008,995,,,,
19280398,10216.40774,Northern Manhattan,1,1,19280398101,2015,5,,300,,
19713567,199.4653,Northern Manhattan,1,1,19713567101,2018,5,,258,,
19021941,5511.77944,Northern Manhattan,1,2,19021941102,2013,995,,,,
19021941,5511.77944,Northern Manhattan,1,1,19021941101,2005,5,,175,,
19968466,4656.57124,Northern Manhattan,1,1,19968466101,2006,1,,,,
19869636,798.4846,Northern Manhattan,1,1,19869636101,2015,1,,,,
19395044,245.25829,Northern Manhattan,1,1,19395044101,2004,5,,,,
19013128,315.68153,Northern Manhattan,1,1,19013128101,2017,4,,370,,
19433458,1963.5742,Northern Manhattan,1,1,19433458101,2012,1,,,,
19992175,134.66173,Northern Manhattan,1,2,19992175102,2000,995,,,,
19992175,134.66173,Northern Manhattan,1,1,19992175101,2005,995,,,,
19651287,104.3246,Northern Manhattan,1,1,19651287101,2014,1,,,,
19036268,280.35308,Northern Manhattan,1,1,19036268101,2018,4,,180,,
19065192,197.52547,Northern Manhattan,1,1,19065192101,2012,5,,,,
19477961,1947.26885,Northern Manhattan,1,1,19477961101,2007,995,,,,
19117535,222.8099,Northern Manhattan,1,1,19117535101,2010,1,,,,
19534434,4452.5376,Northern Manhattan,1,1,19534434101,2009,1,,,,
19985528,197.50505,Northern Manhattan,1,1,19985528101,2017,1,,,,
19200861,1956.65666,Northern Manhattan,1,1,19200861101,2013,1,,,,
19650489,1821.57725,Northern Manhattan,1,1,19650489101,2012,1,,,,
19915137,131.80094,Northern Manhattan,1,1,19915137101,2017,1,,,,
19169943,323.37699,Northern Manhattan,1,1,19169943101,2014,1,,,,
19776254,348.45078,Northern Manhattan,1,1,19776254101,2005,1,,,,
19006815,2337.22216,Northern Manhattan,1,1,19006815101,2012,4,,300,,
19420867,323.37699,Northern Manhattan,1,1,19420867101,2018,4,,430,,
19730800,214.97935,Northern Manhattan,1,1,19730800101,2006,5,,180,,
19759681,337.18006,Northern Manhattan,1,1,19759681101,2019,4,,,,
19600460,1362.21,Northern Manhattan,1,1,19600460101,2019,1,,,,
19095358,408.34829,Northern Manhattan,1,1,19095358101,2005,5,,345,,
19215224,491.63262,Northern Manhattan,1,2,19215224102,2013,995,,,,
19215224,491.63262,Northern Manhattan,1,1,19215224101,2013,4,,,,
19916076,135.42513,Northern Manhattan,1,1,19916076101,2011,5,,75,,
19658816,180.12665,Northern Manhattan,1,1,19658816101,2012,1,,,,
19014110,263.74306,Northern Manhattan,1,2,19014110102,2013,2,,,,
19014110,263.74306,Northern Manhattan,1,1,19014110101,2017,995,,,,
19404329,387.06367,Northern Manhattan,1,1,19404329101,2019,995,,,,
19698846,1924.38931,Northern Manhattan,1,1,19698846101,2015,4,,,,
19018499,4186.40667,Northern Manhattan,1,2,19018499102,2009,995,,,,
19018499,4186.40667,Northern Manhattan,1,1,19018499101,2011,5,,350,,
19916194,224.31732,Outer Brooklyn,1,2,19916194102,2018,3,,,,
19916194,224.31732,Outer Brooklyn,1,1,19916194101,2005,995,,,,
19908038,239.48019,Outer Brooklyn,1,1,19908038101,2007,995,,,,
19663334,227.38209,Outer Brooklyn,1,1,19663334101,2018,1,,,,
19876883,25643.33743,Outer Brooklyn,1,1,19876883101,2012,995,,,,
19417070,268.27719,Outer Brooklyn,1,1,19417070101,2008,995,,,,
19834463,233.89611,Outer Brooklyn,1,1,19834463101,2013,995,,,,
19722116,226.67137,Outer Brooklyn,1,1,19722116101,2016,995,,,,
19084772,364.46643,Outer Brooklyn,1,1,19084772101,2016,1,,,,
19184861,226.45262,Outer Brooklyn,1,2,19184861102,2007,2,,,,
19184861,226.45262,Outer Brooklyn,1,1,19184861101,2009,995,,,,
19133934,226.45262,Outer Brooklyn,1,1,19133934101,2006,2,,,,
19932563,226.541,Outer Brooklyn,1,2,19932563102,2002,995,,,,
19932563,226.541,Outer Brooklyn,1,1,19932563101,2018,3,,,,
19065842,230.76451,Outer Brooklyn,1,1,19065842101,1999,1,,,,
19792047,199.55485,Outer Brooklyn,1,1,19792047101,2011,995,,,,
19031758,231.8324,Outer Brooklyn,1,1,19031758101,2011,995,,,,
19634328,268.1847,Outer Brooklyn,1,1,19634328101,2015,1,,,,
19724396,227.05538,Outer Brooklyn,1,1,19724396101,2016,1,,,,
19025171,226.45262,Outer Brooklyn,1,1,19025171101,2006,1,,,,
19053145,226.84854,Outer Brooklyn,1,1,19053145101,2017,1,,,,
19295585,2213.01229,Outer Brooklyn,1,2,19295585102,2008,995,,,,
19295585,2213.01229,Outer Brooklyn,1,1,19295585101,2012,2,,,,
19987066,242.70872,Outer Brooklyn,1,1,19987066101,2014,995,,,,
19629986,273.66934,Outer Brooklyn,1,1,19629986101,2013,4,,100,,
19410794,299.48377,Outer Brooklyn,1,2,19410794102,2013,2,,,,
19410794,299.48377,Outer Brooklyn,1,1,19410794101,2006,995,,,,
19371424,88818.09822,Outer Brooklyn,1,1,19371424101,2009,1,,,,
19999000,270.48522,Outer Brooklyn,1,1,19999000101,2019,995,,,,
19958583,274.62429,Outer Brooklyn,1,1,19958583101,2010,1,,,,
19535147,296.4249,Outer Brooklyn,1,3,19535147103,2013,995,,,,
